event_id,time_s,speed_mps,steering,throttle,brake,track_state,tyre_energy_front_left_kj,tyre_energy_front_right_kj,tyre_energy_rear_left_kj,tyre_energy_rear_right_kj
SYNTH_0,1.4000000000000001,72.73430876093033,0.07485990755822446,0.8597836026606853,0.0,GREEN,0.5547359670162202,0.3795769880320532,0.6467580037150121,0.4944303155849148
SYNTH_0,1.5,72.2658477444273,0.06800797571013376,0.8982490885049146,0.0,GREEN,0.43877454884612754,0.3175960392404624,0.5742388309775839,0.4797263277097332
SYNTH_0,1.6,71.57240578699029,0.06008351745909874,0.9312224781894998,0.0,GREEN,0.33702528092287165,0.27934665870022446,0.5076769457291609,0.4330552407709045
SYNTH_0,1.7000000000000002,70.66491888253023,0.05121150624558016,0.9581837616617667,0.0,GREEN,0.27039848843293934,0.1668661967319946,0.39985451113987286,0.38384376121879155
SYNTH_0,1.8,69.55769864163683,0.04153185898629785,0.9787077433754674,0.0,GREEN,0.18123464467029513,0.15810501878728164,0.36363018060195346,0.3293813662477847
SYNTH_0,1.9000000000000001,68.26820658893033,0.031197229500871643,0.9924707478785446,0.0,GREEN,0.08793910058448541,0.09278450460175171,0.27168732028616427,0.2887892741021893
SYNTH_0,2.0,66.8167787843871,0.020370601069895092,0.9992557243683645,0.0,GREEN,0.070497349846006,0.04082419843172458,0.22437913339268376,0.22807549601815336
SYNTH_0,2.1,65.22630511152573,0.009222716091239055,0.9989556697125339,0.0,GREEN,0.03666048280280326,0.03779206072629457,0.17787455309475605,0.20238212410900494
SYNTH_0,2.2,63.52186829027017,-0.002070616629559322,0.9915753159522196,0.0,GREEN,0.0028359621333380295,0.0,0.20783847501249664,0.18448202731603763
SYNTH_0,2.3000000000000003,61.73034830747283,-0.01333129448918313,0.9772310556750311,0.0,GREEN,0.04478573731797023,0.0284659050054026,0.19762539002432944,0.1788813713430016
SYNTH_0,2.4000000000000004,59.87999850346457,-0.02438172987098325,0.9561491064343853,0.0,GREEN,0.033805129229906423,0.04194409889589767,0.2320773536249494,0.20143075104612057
SYNTH_0,2.5,58.0,-0.035047650807778524,0.9286619431635535,0.0,GREEN,0.03148899761905271,0.06600987938480174,0.19334602811252863,0.20666396336517054
SYNTH_0,2.6,56.12000149653544,-0.045160849354883376,0.895203054847352,0.0,GREEN,0.06244452137647299,0.09593930037579088,0.20974572536573416,0.21316278503083877
SYNTH_0,2.7,54.269651692527184,-0.05456183432987792,0.8563001081418984,0.0,GREEN,0.0950895816660613,0.11541334710920473,0.1770795775290699,0.2080782814519353
SYNTH_0,2.8000000000000003,52.47813170972983,-0.06310234658383038,0.8125666257562315,0.0,GREEN,0.10378187820067063,0.11627099953913986,0.1782488370681665,0.2174989332371845
SYNTH_0,2.9000000000000004,50.77369488847427,-0.07064769713664115,0.7646923108326894,0.0,GREEN,0.0956864906343956,0.134473666868849,0.18510206318659544,0.20660762677685388
SYNTH_0,3.0,49.18322121561291,-0.07707889130271843,0.7134321699163462,0.0,GREEN,0.07961338138658043,0.13795977625990294,0.1851673936716762,0.16791505534883142
SYNTH_0,3.1,47.731793411069674,-0.08229450530825409,0.6595946060507758,0.0,GREEN,0.09926579852352935,0.1362857558040351,0.164232347700008,0.17691974626757373
SYNTH_0,3.2,46.44230135836316,-0.08621228580472402,0.6040286697791403,0.0,GREEN,0.10972602854964009,0.15477236347551854,0.11188724955561045,0.162857485423449
SYNTH_0,3.3000000000000003,45.33508111746977,-0.08877044705333022,0.547610669109925,0.004778661780150181,GREEN,0.12469552223214118,0.08797571216762294,0.13983197870877087,0.1402208860487062
SYNTH_0,3.4000000000000004,44.427594213009705,-0.08992864532301073,0.4912303496161632,0.11753930076767366,GREEN,0.07901564796510392,0.12722792438300679,0.12845535801909658,0.10669056812251236
SYNTH_0,3.5,43.734152255572695,-0.0896686151351786,0.4357768626162424,0.22844627476751528,GREEN,0.0842983565138668,0.11574926714177712,0.08648773887104351,0.10755096003516015
SYNTH_0,3.6,43.26569123906967,-0.08799445732123042,0.3821247427264579,0.3357505145470842,GREEN,0.090049548968057,0.10766105130298372,0.09492442951033708,0.08973407398583569
SYNTH_0,3.7,43.02959907357592,-0.08493257434998557,0.33112011592769497,0.43775976814461015,GREEN,0.12101775665772829,0.10489387556515212,0.06407382686019221,0.10366446785249868
SYNTH_0,3.8000000000000003,43.02959907357592,-0.08053125394498085,0.2835673556532575,0.532865288693485,GREEN,0.1122801600678817,0.10786852849654321,0.08771265643064191,0.09223621280747217
SYNTH_0,3.9000000000000004,43.26569123906967,-0.07485990755822447,0.24021639733931488,0.6195672053213703,GREEN,0.11764978169820837,0.12455645660545242,0.08762848898371729,0.07838068454209064
SYNTH_0,4.0,43.734152255572695,-0.06800797571013373,0.20175091149508545,0.6964981770098292,GREEN,0.15313038552548153,0.14555152814316163,0.12394897813578942,0.09244936980763012
SYNTH_0,4.1000000000000005,44.4275942130097,-0.060083517459098776,0.16877752181050054,0.762444956378999,GREEN,0.1621095038614691,0.16890318764395656,0.10461740823261645,0.10000562882354222
SYNTH_0,4.2,45.33508111746978,-0.051211506245580136,0.14181623833823342,0.8163675233235332,GREEN,0.19788681523971804,0.13531290389537565,0.09848095417907388,0.13701763639677386
SYNTH_0,4.3,46.44230135836315,-0.041531858986297854,0.1212922566245328,0.8574154867509345,GREEN,0.16135033475575036,0.18760019585039972,0.12379434840852041,0.09033669931549146
SYNTH_0,4.4,47.73179341106967,-0.03119722950087162,0.10752925212145553,0.884941495757089,GREEN,0.18230719607567408,0.1595761788757131,0.11892282673044861,0.11563513650177189
SYNTH_0,4.5,49.1832212156129,-0.02037060106989506,0.10074427563163563,0.8985114487367288,GREEN,0.15729542483959735,0.1599726966277795,0.13214823803463463,0.13351964839819047
SYNTH_0,4.6000000000000005,50.77369488847426,-0.009222716091239107,0.10104433028746607,0.897911339425068,GREEN,0.16513050134061003,0.1859523167789589,0.1240599185788696,0.09977781654711926
SYNTH_0,4.7,52.47813170972983,0.0020706166295593907,0.10842468404778055,0.883150631904439,GREEN,0.15970028669793906,0.16742382442609027,0.1306390436073144,0.11069188305650127
SYNTH_0,4.800000000000001,54.26965169252717,0.01333129448918316,0.12276894432496899,0.8544621113500621,GREEN,0.18113905957374382,0.15419948959119834,0.13735804666789214,0.13645120296938387
SYNTH_0,4.9,56.12000149653543,0.02438172987098328,0.1438508935656147,0.8122982128687707,GREEN,0.18386931286382333,0.16897878060492594,0.12438055006797344,0.10877149291991395
SYNTH_0,5.0,57.99999999999999,0.03504765080777855,0.17133805683644654,0.757323886327107,GREEN,0.23658643988660097,0.19796712560442914,0.1253567403757679,0.13564070437633352
SYNTH_0,5.1000000000000005,59.87999850346456,0.04516084935488339,0.20479694515264807,0.690406109694704,GREEN,0.22205873900534615,0.23991332086327882,0.16810959945132425,0.14950731999815403
SYNTH_0,5.2,61.73034830747282,0.05456183432987798,0.24369989185810176,0.6126002162837966,GREEN,0.27028797876048943,0.2280773796123214,0.1856263203459442,0.15309839903799202
SYNTH_0,5.300000000000001,63.52186829027017,0.06310234658383043,0.2874333742437687,0.5251332515124627,GREEN,0.326469456938648,0.2838592034993179,0.21176481060183386,0.1854974810310207
SYNTH_0,5.4,65.22630511152572,0.07064769713664114,0.33530768916731046,0.42938462166537916,GREEN,0.3943092155824404,0.2967282082810878,0.31080741165036185,0.19460250864489947
SYNTH_0,5.5,66.8167787843871,0.07707889130271847,0.38656783008365403,0.32686433983269203,GREEN,0.47365920521280863,0.32718945676475414,0.3426023657991628,0.2737481498298528
SYNTH_0,5.6000000000000005,68.26820658893033,0.08229450530825412,0.4404053939492244,0.2191892121015513,GREEN,0.5657259002279262,0.429083709580562,0.4013943505565934,0.27977425527880573
SYNTH_0,5.7,69.55769864163683,0.086212285804724,0.4959713302208594,0.10805733955828134,GREEN,0.6406546792294638,0.4123478456348612,0.5134336524990981,0.3687833891251665
SYNTH_0,5.800000000000001,70.66491888253023,0.08877044705333022,0.552389330890075,0.0,GREEN,0.6985904009634298,0.4802979857510243,0.6605554383282486,0.4627908301167164
SYNTH_0,5.9,71.57240578699029,0.08992864532301072,0.6087696503838365,0.0,GREEN,0.7437675533575707,0.5144815078739515,0.6868711295011625,0.5143750062861988
SYNTH_0,6.0,72.2658477444273,0.0896686151351786,0.6642231373837573,0.0,GREEN,0.7994311897384759,0.4994509461221857,0.7336480683457887,0.5190125253288979
SYNTH_0,6.1000000000000005,72.73430876093033,0.08799445732123044,0.7178752572735421,0.0,GREEN,0.7941128128593241,0.498592926603016,0.767739190967178,0.5195256097593016
SYNTH_0,6.2,72.97040092642408,0.08493257434998562,0.7688798840723048,0.0,GREEN,0.7353535294011343,0.4932723648165512,0.7391912288097997,0.5107614286507389
SYNTH_0,6.300000000000001,72.97040092642408,0.08053125394498085,0.8164326443467429,0.0,GREEN,0.6712615087255493,0.4316466982702199,0.6853472080758317,0.5393459749693235
SYNTH_0,6.4,72.73430876093033,0.07485990755822443,0.8597836026606855,0.0,GREEN,0.5626783867473674,0.4057464045220149,0.6397263904519389,0.4947908894731564
SYNTH_0,6.5,72.2658477444273,0.06800797571013374,0.8982490885049146,0.0,GREEN,0.44860357560680486,0.3085155666183004,0.5970925536544105,0.45295545264045456
SYNTH_0,6.6000000000000005,71.57240578699029,0.06008351745909866,0.9312224781895,0.0,GREEN,0.3432593465121289,0.27028653127948127,0.49937662542036104,0.43645477880464517
SYNTH_0,6.7,70.66491888253023,0.05121150624558014,0.9581837616617666,0.0,GREEN,0.2626357727117367,0.21021712364711867,0.4167983367521002,0.37950046019833383
SYNTH_0,6.800000000000001,69.55769864163683,0.04153185898629772,0.9787077433754675,0.0,GREEN,0.18612548869373718,0.14266895036493846,0.3491645655211799,0.3159918463933805
SYNTH_0,6.9,68.26820658893033,0.031197229500871552,0.9924707478785446,0.0,GREEN,0.12006533199791682,0.0953370004191945,0.2847056746026171,0.2873319673285768
SYNTH_0,7.0,66.8167787843871,0.020370601069895074,0.9992557243683644,0.0,GREEN,0.021896090319296003,0.029853550913917018,0.25635309570611586,0.23597703897375008
SYNTH_0,7.1000000000000005,65.22630511152572,0.009222716091238958,0.9989556697125339,0.0,GREEN,0.03827168866346638,0.04353879543550716,0.2237741700506919,0.2182204963903474
SYNTH_0,7.2,63.52186829027017,-0.00207061662955938,0.9915753159522196,0.0,GREEN,0.0006758301682016315,0.01290267799337058,0.18347504768488537,0.17967478143436327
SYNTH_0,7.300000000000001,61.73034830747283,-0.013331294489183148,0.9772310556750311,0.0,GREEN,0.013453671234759195,0.033186258241823176,0.17157724170857241,0.20770155610720134
SYNTH_0,7.4,59.879998503464556,-0.024381729870983342,0.9561491064343852,0.0,GREEN,0.07081558470126606,0.028588108089984052,0.19350098474193117,0.2218409854247977
SYNTH_0,7.5,58.00000000000001,-0.03504765080777854,0.9286619431635537,0.0,GREEN,0.06512714092546479,0.05440163750774518,0.19731313363994202,0.2043916338021073
SYNTH_0,7.6000000000000005,56.12000149653545,-0.04516084935488331,0.8952030548473522,0.0,GREEN,0.0993237698320204,0.10630595365487736,0.17232098853322558,0.20807562212069558
SYNTH_0,7.7,54.26965169252718,-0.05456183432987797,0.8563001081418984,0.0,GREEN,0.07481053442447576,0.08690088944744417,0.17311419905615388,0.21334008718819927
SYNTH_0,7.800000000000001,52.478131709729844,-0.06310234658383036,0.8125666257562318,0.0,GREEN,0.10361779865711902,0.11568913334472174,0.20352427559377861,0.1997009959109336
SYNTH_0,7.9,50.77369488847427,-0.07064769713664118,0.7646923108326893,0.0,GREEN,0.13833581611392598,0.11736909638958198,0.15903273649659974,0.18131576206869476
SYNTH_0,8.0,49.18322121561291,-0.07707889130271847,0.7134321699163461,0.0,GREEN,0.1041261976001218,0.1145604368947259,0.15513271328353445,0.19761333180229257
SYNTH_0,8.1,47.73179341106968,-0.08229450530825408,0.6595946060507761,0.0,GREEN,0.13118672741746337,0.13353096850257787,0.13093608556288433,0.17912753877611967
SYNTH_0,8.200000000000001,46.44230135836318,-0.08621228580472397,0.6040286697791412,0.0,GREEN,0.12052417625223782,0.11725814747873091,0.11526900705895081,0.1509550497455549
SYNTH_0,8.3,45.33508111746977,-0.08877044705333023,0.5476106691099246,0.00477866178015076,GREEN,0.10737827230807703,0.11656553245024323,0.14279276338360888,0.12851921500739225
SYNTH_0,8.4,44.427594213009705,-0.08992864532301072,0.4912303496161633,0.11753930076767344,GREEN,0.08572035964074198,0.13014197997532484,0.09763655077617435,0.11095388779351152
SYNTH_0,8.5,43.734152255572695,-0.0896686151351786,0.4357768626162425,0.22844627476751508,GREEN,0.11776645166455912,0.11966247480112391,0.05446782725995747,0.09279759259946034
SYNTH_0,8.6,43.265691239069675,-0.08799445732123044,0.3821247427264584,0.33575051454708327,GREEN,0.11039783240730558,0.1035374295123527,0.073565034666367,0.10859751408480631
SYNTH_0,8.700000000000001,43.02959907357593,-0.08493257434998563,0.33112011592769575,0.4377597681446086,GREEN,0.1436715507371633,0.12795529270042458,0.08713942422190703,0.09465104707233443
SYNTH_0,8.8,43.02959907357592,-0.08053125394498085,0.28356735565325764,0.5328652886934848,GREEN,0.13798774488832,0.1289255443400786,0.05599464740704901,0.06711346051298557
SYNTH_0,8.9,43.26569123906967,-0.07485990755822444,0.24021639733931466,0.6195672053213708,GREEN,0.09948736942929204,0.1323457847535102,0.10081484035936385,0.08351855836201548
SYNTH_0,9.0,43.734152255572695,-0.06800797571013376,0.20175091149508556,0.696498177009829,YELLOW,0.13239623605169853,0.1369467208707291,0.08785419416725494,0.11533374299732084
SYNTH_0,9.1,44.4275942130097,-0.06008351745909879,0.1687775218105006,0.7624449563789989,YELLOW,0.15410728656303405,0.16516229071400734,0.09854212225707293,0.10003790970556116
SYNTH_0,9.200000000000001,45.335081117469755,-0.05121150624558029,0.14181623833823387,0.8163675233235324,YELLOW,0.16668335261631023,0.17597616600816635,0.11427859815469885,0.09781032971982587
SYNTH_0,9.3,46.44230135836315,-0.041531858986297875,0.12129225662453286,0.8574154867509344,YELLOW,0.20647679959207757,0.17627519236752043,0.11914358579279345,0.1575374426379323
SYNTH_0,9.4,47.731793411069674,-0.031197229500871563,0.10752925212145548,0.8849414957570891,YELLOW,0.16558634882293408,0.1719875183885246,0.13215000324253057,0.10507822695311535
SYNTH_0,9.5,49.183221215612896,-0.02037060106989508,0.10074427563163563,0.8985114487367288,YELLOW,0.20911657583237991,0.1853839766934714,0.11764824436062404,0.12244783446152481
SYNTH_0,9.600000000000001,50.77369488847425,-0.009222716091239128,0.10104433028746607,0.897911339425068,YELLOW,0.19419985097524764,0.169882471445859,0.167667030413705,0.13266824802281527
SYNTH_0,9.700000000000001,52.47813170972983,0.002070616629559369,0.1084246840477805,0.8831506319044391,YELLOW,0.15784576274075074,0.16490648185689624,0.13021311475988795,0.12849113493343137
SYNTH_0,9.8,54.26965169252716,0.013331294489183137,0.12276894432496893,0.8544621113500622,YELLOW,0.16955252156460943,0.16030533401767577,0.10594333661779427,0.12945496539531434
SYNTH_0,9.9,56.12000149653544,0.024381729870983332,0.1438508935656148,0.8122982128687705,YELLOW,0.16410897557734525,0.1699691864637597,0.10687527005732929,0.1345236239232482
SYNTH_0,10.0,57.99999999999999,0.03504765080777853,0.17133805683644648,0.7573238863271071,GREEN,0.191692016711663,0.20391156895625975,0.15230781678943345,0.13043210862283358
SYNTH_0,10.100000000000001,59.87999850346455,0.045160849354883306,0.2047969451526478,0.6904061096947045,GREEN,0.23013671848044623,0.1914601767345098,0.13854782176851985,0.13605443630794642
SYNTH_0,10.200000000000001,61.73034830747282,0.05456183432987796,0.2436998918581017,0.6126002162837967,GREEN,0.27653327793860977,0.25264140404069607,0.16006952986090128,0.14699854727572625
SYNTH_0,10.3,63.521868290270156,0.06310234658383036,0.28743337424376825,0.5251332515124636,GREEN,0.3468993911151736,0.25723035688504137,0.20585498763609406,0.17813326638884297
SYNTH_0,10.4,65.22630511152573,0.07064769713664118,0.33530768916731074,0.4293846216653786,GREEN,0.37424561232763565,0.31109305720655545,0.28105483525533437,0.2382294454573527
SYNTH_0,10.5,66.81677878438708,0.07707889130271846,0.3865678300836539,0.3268643398326922,GREEN,0.4636018497531122,0.3368384595910275,0.3375196087870753,0.2734685636764791
SYNTH_0,10.600000000000001,68.26820658893034,0.08229450530825415,0.4404053939492247,0.21918921210155073,GREEN,0.542991411783981,0.4039208881111737,0.42865168159181805,0.30342286278543623
SYNTH_0,10.700000000000001,69.55769864163683,0.08621228580472402,0.49597133022085965,0.10805733955828077,GREEN,0.6556130860231848,0.4392705840738945,0.5223107207288237,0.3733542316095648
SYNTH_0,10.8,70.66491888253022,0.0887704470533302,0.5523893308900746,0.0,GREEN,0.7236862076740531,0.4447774221829384,0.6513611185818535,0.4493338429444542
SYNTH_0,10.9,71.57240578699029,0.08992864532301072,0.6087696503838359,0.0,GREEN,0.7554749701922787,0.5061941300051667,0.7041401196729531,0.4977598785263932
SYNTH_0,11.0,72.2658477444273,0.0896686151351786,0.6642231373837575,0.0,GREEN,0.8019336297175677,0.5233671183297468,0.7379217954360161,0.529324313938625
SYNTH_0,11.100000000000001,72.73430876093033,0.08799445732123042,0.7178752572735424,0.0,GREEN,0.7929138202185602,0.5107763164366549,0.7304297138703674,0.5509797989776373
SYNTH_0,11.200000000000001,72.97040092642408,0.08493257434998558,0.768879884072305,0.0,GREEN,0.7470712930630603,0.4888498903016323,0.7593305572918556,0.558761658917715
SYNTH_0,11.3,72.97040092642408,0.08053125394498085,0.8164326443467425,0.0,GREEN,0.6693733414438507,0.4500522054425403,0.7114286470346743,0.5202492615308357
SYNTH_0,11.4,72.73430876093033,0.07485990755822453,0.8597836026606848,0.0,GREEN,0.5708986183736074,0.39338070558704097,0.6420141439159345,0.5041227809131946
SYNTH_0,11.5,72.2658477444273,0.06800797571013364,0.898249088504915,0.0,GREEN,0.43799085665997844,0.3355331061289597,0.6030327812498091,0.4647076896894804
SYNTH_0,11.600000000000001,71.57240578699029,0.06008351745909868,0.9312224781895,0.0,GREEN,0.3564114636330997,0.2516908452563002,0.4956451646045366,0.40779166475762135
SYNTH_0,11.700000000000001,70.66491888253023,0.05121150624558016,0.9581837616617666,0.0,GREEN,0.25700372950232975,0.17273847606349205,0.39978632604945025,0.37900651397543533
SYNTH_0,11.8,69.55769864163685,0.04153185898629789,0.9787077433754672,0.0,GREEN,0.16899463851657376,0.16098943842054267,0.34905380036507444,0.32211738575866566
SYNTH_0,11.9,68.26820658893035,0.031197229500871723,0.9924707478785445,0.0,GREEN,0.09058201600130836,0.08841266557163883,0.28209561188475424,0.29452923285079596
SYNTH_0,12.0,66.81677878438713,0.02037060106989525,0.9992557243683644,0.0,GREEN,0.04191881310464722,0.06426684356154946,0.2598704851960015,0.22225810280002162
SYNTH_0,12.100000000000001,65.22630511152572,0.00922271609123898,0.9989556697125339,0.0,GREEN,0.016742342529270635,0.02498024452211163,0.2166890693809781,0.2003373440092229
SYNTH_0,12.200000000000001,63.52186829027017,-0.0020706166295593577,0.9915753159522196,0.0,GREEN,0.0,0.023672385076838273,0.20533891364637472,0.17498373452750673
SYNTH_0,12.3,61.73034830747284,-0.013331294489183127,0.9772310556750312,0.0,GREEN,0.019225039060601946,0.03503541435728882,0.19599389927657052,0.20656186250672942
SYNTH_0,12.4,59.87999850346459,-0.02438172987098317,0.9561491064343857,0.0,GREEN,0.03523180759538174,0.053138671497456325,0.20078434259586508,0.21169998131812173
SYNTH_0,12.5,58.000000000000036,-0.03504765080777838,0.9286619431635541,0.0,GREEN,0.08360209725503873,0.04648586656328426,0.20931031859305052,0.20625087745443657
SYNTH_0,12.600000000000001,56.12000149653543,-0.04516084935488343,0.8952030548473519,0.0,GREEN,0.06327039453525247,0.08922140849450003,0.21765055768296998,0.2327731238478934
SYNTH_0,12.700000000000001,54.269651692527184,-0.05456183432987795,0.8563001081418984,0.0,GREEN,0.1036546417938157,0.08614553384568123,0.18554557958287674,0.21391556994306815
SYNTH_0,12.8,52.47813170972982,-0.06310234658383035,0.8125666257562312,0.0,GREEN,0.0933123776449297,0.12917751445738032,0.17792309183093816,0.19593879451414833
SYNTH_0,12.9,50.77369488847427,-0.07064769713664107,0.7646923108326894,0.0,GREEN,0.13413190023012161,0.10298770955289159,0.17266887266767095,0.1998742350182815
SYNTH_0,13.0,49.18322121561291,-0.07707889130271836,0.7134321699163462,0.0,GREEN,0.0819496277734139,0.12900333018040927,0.19457496031388571,0.16352506382687
SYNTH_0,13.100000000000001,47.73179341106969,-0.08229450530825401,0.6595946060507762,0.0,GREEN,0.11231505491594163,0.13542103468941152,0.15697743533876143,0.18201599265152898
SYNTH_0,13.200000000000001,46.442301358363146,-0.08621228580472401,0.6040286697791397,0.0,GREEN,0.09679921065590189,0.1491400210839602,0.11125585812300959,0.145961876183537
SYNTH_0,13.3,45.33508111746977,-0.0887704470533302,0.5476106691099247,0.004778661780150539,GREEN,0.09452520616865914,0.15101595597008316,0.11338667425530573,0.1713487532151656
SYNTH_0,13.4,44.427594213009705,-0.08992864532301072,0.49123034961616346,0.1175393007676732,GREEN,0.10684286956625011,0.14212916005883466,0.1115344841206716,0.1037103846100413
SYNTH_0,13.5,43.734152255572695,-0.0896686151351786,0.4357768626162426,0.22844627476751483,GREEN,0.08468245833201105,0.12650137412547333,0.08118981553872592,0.11057847914013119
SYNTH_0,13.600000000000001,43.26569123906967,-0.08799445732123042,0.382124742726457,0.3357505145470861,GREEN,0.09938771670113292,0.12217453304429292,0.056388240205896265,0.12124410002848503
SYNTH_0,13.700000000000001,43.02959907357592,-0.08493257434998558,0.33112011592769447,0.43775976814461115,GREEN,0.12134415770140664,0.10833297950978313,0.09216681849030757,0.07525984861999817
SYNTH_0,13.8,43.02959907357592,-0.08053125394498085,0.2835673556532571,0.5328652886934859,GREEN,0.13340611188904397,0.1278827167808977,0.08386897777708477,0.09365352381689301
SYNTH_0,13.9,43.26569123906967,-0.07485990755822454,0.24021639733931477,0.6195672053213706,GREEN,0.13368877053088474,0.12907482390997968,0.0805059126286036,0.08940357745751851
SYNTH_0,14.0,43.734152255572695,-0.06800797571013387,0.20175091149508562,0.6964981770098289,GREEN,0.14547072483520074,0.15700889150089473,0.13433062559868086,0.10135561964961701
SYNTH_0,14.100000000000001,44.4275942130097,-0.06008351745909893,0.16877752181050065,0.7624449563789988,GREEN,0.13962581933379756,0.1500844388472476,0.07869026068850088,0.10539867370394108
SYNTH_0,14.200000000000001,45.335081117469784,-0.051211506245580164,0.1418162383382332,0.8163675233235337,GREEN,0.18396147310506109,0.1822066008814021,0.10961522915597241,0.12864931468385102
SYNTH_0,14.3,46.44230135836317,-0.041531858986297895,0.12129225662453264,0.8574154867509348,GREEN,0.16345537221063683,0.18603635865883167,0.1382330581257324,0.10845525795494508
SYNTH_0,14.4,47.731793411069674,-0.031197229500871733,0.10752925212145548,0.8849414957570891,GREEN,0.1532203859803825,0.17217312260402598,0.14870524823598982,0.11320154055359787
SYNTH_0,14.5,49.183221215612896,-0.020370601069895262,0.10074427563163563,0.8985114487367288,GREEN,0.19491118321909345,0.17782898526817845,0.12409691536152535,0.15448301200971631
SYNTH_0,14.600000000000001,50.77369488847425,-0.009222716091239308,0.10104433028746607,0.897911339425068,GREEN,0.159407946341118,0.18482018687797694,0.12287644445548136,0.13417737982643094
SYNTH_0,14.700000000000001,52.47813170972985,0.002070616629559347,0.10842468404778066,0.8831506319044388,GREEN,0.1351891244013166,0.1499244815505271,0.11719704994687608,0.11476870022690745
SYNTH_0,14.8,54.26965169252719,0.013331294489183115,0.12276894432496921,0.8544621113500617,GREEN,0.1996875078663404,0.16791206505077672,0.13369007365743682,0.14052571820556142
SYNTH_0,14.9,56.12000149653544,0.02438172987098316,0.1438508935656148,0.8122982128687705,GREEN,0.20363814969974173,0.18507302194161465,0.11134079402416773,0.1054283212703967
SYNTH_0,15.0,57.999999999999986,0.035047650807778365,0.17133805683644643,0.7573238863271072,GREEN,0.2360457413341822,0.21051668564724021,0.1566604004437014,0.11537809736695141
SYNTH_0,15.100000000000001,59.87999850346454,0.04516084935488314,0.20479694515264768,0.6904061096947047,GREEN,0.22681473465821492,0.20768140410928948,0.14057132677316891,0.13731709121662686
SYNTH_0,15.200000000000001,61.73034830747279,0.05456183432987769,0.24369989185810104,0.612600216283798,GREEN,0.2975753848715592,0.23112522185223655,0.1571876584294309,0.17778652567171283
SYNTH_0,15.3,63.52186829027018,0.06310234658383035,0.28743337424376886,0.5251332515124624,GREEN,0.3385050211693572,0.26690635945162244,0.2044692721081745,0.1896103010292696
SYNTH_0,15.4,65.22630511152573,0.07064769713664107,0.33530768916731063,0.42938462166537883,GREEN,0.3754162469627382,0.30436958427142696,0.2572555313166565,0.24588084317078687
SYNTH_0,15.5,66.81677878438708,0.07707889130271836,0.3865678300836538,0.3268643398326924,GREEN,0.4652206798332889,0.3344178497418535,0.34328201967419486,0.26213033405097114
SYNTH_0,15.600000000000001,68.26820658893031,0.08229450530825401,0.4404053939492238,0.2191892121015525,GREEN,0.5414701363558201,0.3930884267441525,0.45478361009385637,0.3046857462950651
SYNTH_0,15.700000000000001,69.55769864163682,0.08621228580472391,0.49597133022085876,0.10805733955828256,GREEN,0.6496276242943626,0.4538143831533844,0.5374142111464802,0.4044747306371661
